stem	llfpm10	suffix	suffix_initial	back	front	form_varies	log_odds_back
kupec	0.4459578141554795	Abl	C	2	20	TRUE	-2.3025850929940455
káder	1.0191292004490349	Transl	C	0	20	FALSE	NA
káder	1.0191292004490349	Poss.3Pl	V	0	20	FALSE	NA
malter	0.6100893505755742	All	C	20	12	TRUE	0.5108256237659907
malter	0.6100893505755742	Dat	C	20	9	TRUE	0.7985076962177716
malter	0.6100893505755742	Subl	C	16	20	TRUE	-0.2231435513142097
ofszet	0.7618834435244982	Ade	C	0	20	FALSE	NA
pollen	1.5346232211256754	Pl.Poss.3Pl	C	0	20	FALSE	NA
páter	1.0617720601296703	Poss.3Sg	V	0	20	FALSE	NA
raszter	0.7107638010015679	Distr:nként/Adv	V	0	20	FALSE	NA
roller	1.4284785179087636	Transl	C	0	20	FALSE	NA
sumer	1.0545026216751352	Ill	C	20	10	TRUE	0.6931471805599453
suszter	0.9044772870280368	Pl.Poss.3Sg	V	0	20	FALSE	NA
suszter	0.9044772870280368	Subl	C	6	20	TRUE	-1.2039728043259361
tandem	1.0699583224183673	Ade	C	1	20	TRUE	-2.995732273553991
ámen	0.8284166730406731	Dat	C	0	20	FALSE	NA
bunker	1.476796124675244	Poss.3Pl	V	0	19	FALSE	NA
burleszk	0.6649295867445704	Ela	C	0	19	FALSE	NA
charter	1.0574427740273058	Supe	V	0	19	FALSE	NA
drukker	1.599349006057054	Transl	C	1	19	TRUE	-2.9444389791664407
drukker	1.599349006057054	Poss.3Pl	V	1	19	TRUE	-2.9444389791664407
duett	1.4809516014593376	Poss.2Sg	V	0	19	FALSE	NA
dzsungel	1.8138983008598983	Poss.3Sg	C	0	19	FALSE	NA
dzsóker	-0.17558885566493362	Ins	C	0	19	FALSE	NA
flaszter	0.45065098390392183	Ins	C	8	19	TRUE	-0.8649974374866046
hardver	2.192226286470405	Pl.Poss.1Sg	V	0	19	FALSE	NA
korner	0.5218599755505524	Supe	V	0	19	FALSE	NA
kornett	-0.7627231690630004	Supe	V	3	19	TRUE	-1.845826690498331
krokett	0.5548602356534778	Dat	C	1	19	TRUE	-2.9444389791664407
kráter	1.5554389092659462	Poss.3Pl	V	0	19	FALSE	NA
kódex	2.156884917051594	Poss.2Sg	V	0	19	FALSE	NA
latex	1.2796554290768758	Abl	C	1	19	TRUE	-2.9444389791664407
motel	1.2119005338291844	Del	C	4	19	TRUE	-1.55814461804655
notesz	1.2106855490122028	Ade	C	3	19	TRUE	-1.845826690498331
ofszet	0.7618834435244982	Poss.3Sg	C	0	19	FALSE	NA
pajesz	0.19606017543000023	Poss.3Pl	V	19	1	TRUE	2.9444389791664403
pasztell	1.4163120740957438	Del	C	0	19	FALSE	NA
plakett	1.2063588716944174	Ill	C	0	19	FALSE	NA
pátens	0.4900970738392732	Pl.Poss.3Sg	V	0	19	FALSE	NA
rocker	1.3774960070047173	Ill	C	1	19	TRUE	-2.9444389791664407
saller	0.9310512982678172	Dat	C	7	19	TRUE	-0.9985288301111273
sparherd	-0.27211940645408866	Acc	V	0	19	FALSE	NA
szonett	1.1139782696654663	Poss.2Sg	V	0	19	FALSE	NA
szonett	1.1139782696654663	Transl	C	0	19	FALSE	NA
tandem	1.0699583224183673	Del	C	0	19	FALSE	NA
token	1.245905770590949	Poss.1Pl	V	1	19	TRUE	-2.9444389791664407
zsakett	-0.03701015209889327	Poss.3Sg	C	10	19	TRUE	-0.6418538861723948
ágens	1.3130456667326265	Pl.Poss.1Pl	V	0	19	FALSE	NA
azbeszt	1.051092149444873	Pl	V	0	18	FALSE	NA
bakter	0.716349974254184	Ine	C	18	13	TRUE	0.32542240043462795
bakter	0.716349974254184	Poss.3Sg	C	18	3	TRUE	1.791759469228055
balett	2.009241501756081	Poss.1Sg	V	4	18	TRUE	-1.5040773967762742
barter	0.48713596362774514	Del	C	1	18	TRUE	-2.890371757896165
bovden	0.3614813417036351	Dat	C	0	18	FALSE	NA
bovden	0.3614813417036351	Subl	C	1	18	TRUE	-2.890371757896165
bunker	1.476796124675244	Poss.2Sg	V	0	18	FALSE	NA
dodzsem	0.3337170824261301	Ela	C	0	18	FALSE	NA
doppler	0.8742794708181493	Pl	V	0	18	FALSE	NA
doppler	0.8742794708181493	Del	C	0	18	FALSE	NA
drukker	1.599349006057054	Ela	C	0	18	FALSE	NA
dublett	-0.5367855373622215	Acc	V	0	18	FALSE	NA
karter	0.13926501315555695	Ins	C	1	18	TRUE	-2.890371757896165
koffer	0.9596105383709403	All	C	1	18	TRUE	-2.890371757896165
konzerv	1.762724386751122	Poss.3Sg	V	12	18	TRUE	-0.40546510810816444
kornett	-0.7627231690630004	Acc	V	5	18	TRUE	-1.2809338454620642
kókler	0.9301594617947097	Poss.3Sg	V	0	18	FALSE	NA
lumpen	0.38214543272564394	Transl	C	0	18	FALSE	NA
malter	0.6100893505755742	Ine	C	17	18	TRUE	-0.05715841383994864
modem	1.8046211752050836	Pl.Poss.3Sg	V	0	18	FALSE	NA
modem	1.8046211752050836	Poss.3Pl	C	9	18	TRUE	-0.6931471805599453
motel	1.2119005338291844	Supe	V	1	18	TRUE	-2.890371757896165
muter	0.5004649093036383	Ade	C	18	4	TRUE	1.5040773967762742
nonszensz	1.2858393542194446	Ill	C	0	18	FALSE	NA
omlett	0.9301594617947097	Poss.1Sg	V	0	18	FALSE	NA
pakett	0.4472263572536482	Dat	C	1	18	TRUE	-2.890371757896165
parkett	1.1773690982060443	Ill	C	18	17	TRUE	0.05715841383994862
parkett	1.1773690982060443	All	C	5	18	TRUE	-1.2809338454620642
parkett	1.1773690982060443	Dat	C	7	18	TRUE	-0.9444616088408514
parszek	-0.2499378462191083	Supe	V	0	18	FALSE	NA
projekt	3.416526341311925	Pl.Poss.3Sg	V	0	18	FALSE	NA
púder	1.360068138969874	Pl.Poss.3Sg	V	0	18	FALSE	NA
saller	0.9310512982678172	Ill	C	13	18	TRUE	-0.325422400434628
saller	0.9310512982678172	Subl	C	7	18	TRUE	-0.9444616088408514
szkander	0.6195616634977026	All	C	2	18	TRUE	-2.1972245773362196
szovjet	2.59966886920045	Supe	V	0	18	FALSE	NA
token	1.245905770590949	Ade	C	0	18	FALSE	NA
zsorzsett	-0.4796665444109201	Ela	C	0	18	FALSE	NA
bakter	0.716349974254184	Abl	C	8	17	TRUE	-0.7537718023763802
docens	2.334254917204184	Ela	C	0	17	FALSE	NA
doppler	0.8742794708181493	Subl	C	0	17	FALSE	NA
fráter	1.1826921806578794	Ine	C	3	17	TRUE	-1.7346010553881064
gólem	0.9666714958476778	Abl	C	0	17	FALSE	NA
jampec	0.15123380228128092	Acc	V	7	17	TRUE	-0.8873031950009028
kartell	1.1924313135247973	Ade	C	0	17	FALSE	NA
kolesz	0.7726222789466473	Del	C	17	3	TRUE	1.7346010553881064
korvett	0.3058136782559591	Ela	C	0	17	FALSE	NA
kupec	0.4459578141554795	All	C	1	17	TRUE	-2.833213344056216
káder	1.0191292004490349	Ela	C	0	17	FALSE	NA
káder	1.0191292004490349	Subl	C	2	17	TRUE	-2.1400661634962708
latex	1.2796554290768758	Pl	V	0	17	FALSE	NA
lumen	1.3578062989248016	Poss.3Pl	V	0	17	FALSE	NA
macesz	0.375579529103281	Subl	C	14	17	TRUE	-0.1941560144409575
modell	3.2458076642479075	Pl.Poss.3Pl	V	0	17	FALSE	NA
moped	0.9109327535484344	Ine	C	0	17	FALSE	NA
mágnes	1.8441518280462148	Poss.3Pl	V	0	17	FALSE	NA
nonszensz	1.2858393542194446	Del	C	0	17	FALSE	NA
notesz	1.2106855490122028	Pl.Poss.1Pl	V	0	17	FALSE	NA
okker	0.6295458844043035	Ill	C	2	17	TRUE	-2.1400661634962708
pajesz	0.19606017543000023	Poss.2Sg	V	17	0	FALSE	NA
pamflet	0.7429766651842116	Del	C	0	17	FALSE	NA
rocker	1.3774960070047173	Supe	V	0	17	FALSE	NA
sakter	-0.02236047956875661	Dat	C	9	17	TRUE	-0.6359887667199967
suszter	0.9044772870280368	Poss.3Sg	V	0	17	FALSE	NA
bagett	1.0062847018807737	Poss.1Pl	V	0	16	FALSE	NA
balek	1.18302479496678	Ela	C	16	2	TRUE	2.0794415416798357
barrel	0.28764613499013436	Distr:nként/Adv	V	0	16	FALSE	NA
bukfenc	1.0306613020268856	Poss.2Sg	V	0	16	FALSE	NA
drukker	1.599349006057054	All	C	0	16	FALSE	NA
fráter	1.1826921806578794	Abl	C	1	16	TRUE	-2.772588722239781
karter	0.13926501315555695	Supe	V	0	16	FALSE	NA
klaszter	1.9252273729939529	Poss.3Pl	V	0	16	FALSE	NA
korvett	0.3058136782559591	Abl	C	0	16	FALSE	NA
kotlett	-0.6681670614484213	Pl	V	0	16	FALSE	NA
kotlett	-0.6681670614484213	Acc	V	0	16	FALSE	NA
kráter	1.5554389092659462	Poss.1Pl	V	0	16	FALSE	NA
kábel	2.5255200123429824	Transl	C	1	16	TRUE	-2.772588722239781
lumen	1.3578062989248016	Poss.3Sg	C	0	16	FALSE	NA
lóden	-0.5619170221862215	Abl	C	0	16	FALSE	NA
mater	1.2873847479934366	Supe	V	0	16	FALSE	NA
modem	1.8046211752050836	Poss.3Pl	V	11	16	TRUE	-0.3746934494414107
pakett	0.4472263572536482	Ela	C	2	16	TRUE	-2.0794415416798357
panel	2.4164305848960708	Pl.Poss.1Sg	C	6	16	TRUE	-0.9808292530117262
raszter	0.7107638010015679	Pl.Poss.3Sg	V	0	16	FALSE	NA
rulett	1.0008565784407637	Pl	V	0	16	FALSE	NA
rulett	1.0008565784407637	Abl	C	0	16	FALSE	NA
srapnel	0.01001470890808267	Abl	C	1	16	TRUE	-2.772588722239781
sólet	0.5795661084462529	Supe	V	1	16	TRUE	-2.772588722239781
totem	0.8624780099324221	Del	C	0	16	FALSE	NA
traverz	0.20689420194327868	Poss.3Sg	V	2	16	TRUE	-2.0794415416798357
tróger	0.7114537050098807	Ill	C	0	16	FALSE	NA
ómen	0.7761153970932089	Poss.3Sg	C	0	16	FALSE	NA
balek	1.18302479496678	Abl	C	15	4	TRUE	1.3217558399823195
burleszk	0.6649295867445704	Del	C	0	15	FALSE	NA
fráter	1.1826921806578794	Pl.Poss.3Sg	V	0	15	FALSE	NA
halef	-0.7568936254022766	Acc	V	15	11	TRUE	0.31015492830383945
haver	2.2866022611361054	Ill	C	10	15	TRUE	-0.40546510810816444
jampec	0.15123380228128092	Dat	C	15	8	TRUE	0.6286086594223741
kadet	1.0549493807742008	Pl.Poss.1Pl	C	15	8	TRUE	0.6286086594223741
kadet	1.0549493807742008	Abl	C	2	15	TRUE	-2.0149030205422647
karcer	-0.6005464245423525	Ela	C	0	15	FALSE	NA
korvett	0.3058136782559591	Pl.Poss.3Sg	C	0	15	FALSE	NA
kukker	0.09923081884002372	Subl	C	1	15	TRUE	-2.70805020110221
kókler	0.9301594617947097	Supe	V	0	15	FALSE	NA
kókler	0.9301594617947097	Del	C	0	15	FALSE	NA
lumen	1.3578062989248016	All	C	0	15	FALSE	NA
makett	1.6926464808727033	Distr:nként/Adv	V	0	15	FALSE	NA
ofszet	0.7618834435244982	All	C	0	15	FALSE	NA
pamflet	0.7429766651842116	All	C	0	15	FALSE	NA
raszter	0.7107638010015679	Dat	C	2	15	TRUE	-2.0149030205422647
rubel	1.3648850069419438	Poss.1Pl	V	1	15	TRUE	-2.70805020110221
saller	0.9310512982678172	Del	C	0	15	FALSE	NA
skanzen	1.4895721276614022	Poss.1Pl	V	0	15	FALSE	NA
sparherd	-0.27211940645408866	Ine	C	4	15	TRUE	-1.3217558399823195
sóder	0.9842054240536064	Abl	C	1	15	TRUE	-2.70805020110221
taszter	-1.140593194959704	Pl	V	0	15	FALSE	NA
totem	0.8624780099324221	Pl.Poss.3Sg	C	0	15	FALSE	NA
totem	0.8624780099324221	Poss.3Pl	V	0	15	FALSE	NA
valcer	0.3548168454722682	Ine	C	2	15	TRUE	-2.0149030205422647
valcer	0.3548168454722682	Pl.Poss.3Sg	V	0	15	FALSE	NA
bankett	1.09656121596579	All	C	2	14	TRUE	-1.9459101490553135
barchesz	-0.3914056405113769	Subl	C	0	14	FALSE	NA
bróker	1.509573270037965	Ine	C	0	14	FALSE	NA
burleszk	0.6649295867445704	Supe	V	0	14	FALSE	NA
codec	0.7403125553016779	Subl	C	0	14	FALSE	NA
dodzsem	0.3337170824261301	Abl	C	0	14	FALSE	NA
farmer	1.984242209298364	Poss.3Pl	C	14	13	TRUE	0.074107972153721835
gólem	0.9666714958476778	Supe	V	0	14	FALSE	NA
haver	2.2866022611361054	Poss.3Sg	V	4	14	TRUE	-1.252762968495368
hotel	2.9641042281879626	Pl.Poss.3Pl	C	0	14	FALSE	NA
kartell	1.1924313135247973	Pl.Poss.3Sg	C	0	14	FALSE	NA
klaszter	1.9252273729939529	Pl.Poss.1Pl	V	0	14	FALSE	NA
kopek	0.13371366596503742	Ins	C	2	14	TRUE	-1.9459101490553135
kotlett	-0.6681670614484213	Dat	C	0	14	FALSE	NA
kukker	0.09923081884002372	Ill	C	6	14	TRUE	-0.8472978603872037
kábel	2.5255200123429824	Pl.Poss.3Sg	C	2	14	TRUE	-1.9459101490553135
kókler	0.9301594617947097	Ill	C	2	14	TRUE	-1.9459101490553135
majszter	-0.796264317301551	Pl	V	0	14	FALSE	NA
maszek	1.0569096792608152	Poss.3Sg	C	14	0	FALSE	NA
notesz	1.2106855490122028	Pl.Poss.3Pl	V	0	14	FALSE	NA
okker	0.6295458844043035	Abl	C	0	14	FALSE	NA
pasztell	1.4163120740957438	Transl	C	0	14	FALSE	NA
projekt	3.416526341311925	Poss.3Pl	V	0	14	FALSE	NA
puffer	1.3898337365494366	Poss.3Sg	C	3	14	TRUE	-1.540445040947149
rulett	1.0008565784407637	Poss.1Pl	V	0	14	FALSE	NA
stukker	0.4972514689535526	Ine	C	0	14	FALSE	NA
szoftver	2.8823776554889804	Poss.2Pl	V	0	14	FALSE	NA
szonett	1.1139782696654663	Ade	C	0	14	FALSE	NA
szovjet	2.59966886920045	Transl	C	1	14	TRUE	-2.639057329615259
tandem	1.0699583224183673	Poss.3Pl	C	0	14	FALSE	NA
totem	0.8624780099324221	Poss.1Pl	V	0	14	FALSE	NA
traverz	0.20689420194327868	Ill	C	1	14	TRUE	-2.639057329615259
zacsek	-0.3396988174375006	Ill	C	14	1	TRUE	2.6390573296152584
zsakett	-0.03701015209889327	Ill	C	0	14	FALSE	NA
ágens	1.3130456667326265	Poss.3Pl	V	0	14	FALSE	NA
ómen	0.7761153970932089	Subl	C	0	14	FALSE	NA
bagett	1.0062847018807737	Transl	C	0	13	FALSE	NA
bagett	1.0062847018807737	Abl	C	0	13	FALSE	NA
balek	1.18302479496678	Ade	C	13	0	FALSE	NA
charter	1.0574427740273058	All	C	0	13	FALSE	NA
charter	1.0574427740273058	Dat	C	0	13	FALSE	NA
docens	2.334254917204184	All	C	0	13	FALSE	NA
dzsungel	1.8138983008598983	Pl.Poss.3Sg	C	0	13	FALSE	NA
fater	1.2643232470451446	Ela	C	13	5	TRUE	0.9555114450274363
fater	1.2643232470451446	Pl.Poss.3Pl	C	13	0	FALSE	NA
fater	1.2643232470451446	Del	C	13	3	TRUE	1.466337068793427
flanel	0.35638106706207384	Pl	V	11	13	TRUE	-0.1670540846631662
halef	-0.7568936254022766	Ins	C	4	13	TRUE	-1.1786549963416462
hotel	2.9641042281879626	Pl.Poss.3Pl	V	0	13	FALSE	NA
kartell	1.1924313135247973	Transl	C	0	13	FALSE	NA
karter	0.13926501315555695	Ade	C	2	13	TRUE	-1.8718021769015913
koffer	0.9596105383709403	Pl.Poss.3Sg	V	0	13	FALSE	NA
kopek	0.13371366596503742	Ill	C	6	13	TRUE	-0.7731898882334817
kornett	-0.7627231690630004	Ins	C	0	13	FALSE	NA
korvett	0.3058136782559591	Poss.1Sg	V	0	13	FALSE	NA
kábel	2.5255200123429824	Poss.2Pl	V	0	13	FALSE	NA
láger	1.242439945332364	Ade	C	0	13	FALSE	NA
malter	0.6100893505755742	Del	C	13	1	TRUE	2.5649493574615367
mater	1.2873847479934366	Transl	C	0	13	FALSE	NA
pajesz	0.19606017543000023	Dat	C	13	1	TRUE	2.5649493574615367
pajesz	0.19606017543000023	Supe	V	13	0	FALSE	NA
pamflet	0.7429766651842116	Transl	C	0	13	FALSE	NA
parszek	-0.2499378462191083	Ins	C	1	13	TRUE	-2.5649493574615367
partner	3.170887565855278	Poss.3Sg	C	3	13	TRUE	-1.466337068793427
pollen	1.5346232211256754	Poss.3Sg	V	0	13	FALSE	NA
rocker	1.3774960070047173	Ine	C	0	13	FALSE	NA
roller	1.4284785179087636	Poss.3Pl	V	0	13	FALSE	NA
sparherd	-0.27211940645408866	Ins	C	0	13	FALSE	NA
stukker	0.4972514689535526	Poss.2Sg	V	0	13	FALSE	NA
stukker	0.4972514689535526	Poss.3Sg	C	5	13	TRUE	-0.9555114450274363
szkander	0.6195616634977026	Dat	C	4	13	TRUE	-1.1786549963416462
szubrett	0.34370664438708193	Ela	C	0	13	FALSE	NA
sóder	0.9842054240536064	Ade	C	2	13	TRUE	-1.8718021769015913
sóder	0.9842054240536064	Del	C	4	13	TRUE	-1.1786549963416462
tangens	0.20752315858022177	Ins	C	0	13	FALSE	NA
token	1.245905770590949	Poss.3Sg	V	0	13	FALSE	NA
token	1.245905770590949	Acc	V	0	13	FALSE	NA
totem	0.8624780099324221	Poss.2Sg	V	0	13	FALSE	NA
transzfer	2.0095093061978013	Pl.Poss.1Pl	V	0	13	FALSE	NA
tróger	0.7114537050098807	Abl	C	0	13	FALSE	NA
vátesz	0.4020716349811336	Subl	C	0	13	FALSE	NA
vátesz	0.4020716349811336	Poss.1Pl	V	0	13	FALSE	NA
zacsek	-0.3396988174375006	Acc	V	13	1	TRUE	2.5649493574615367
ágens	1.3130456667326265	Ade	C	1	13	TRUE	-2.5649493574615367
ómen	0.7761153970932089	Transl	C	0	13	FALSE	NA
bagett	1.0062847018807737	Del	C	0	12	FALSE	NA
bakter	0.716349974254184	Ade	C	12	8	TRUE	0.4054651081081644
bankett	1.09656121596579	Poss.3Pl	C	1	12	TRUE	-2.4849066497880004
barter	0.48713596362774514	Ela	C	0	12	FALSE	NA
dodzsem	0.3337170824261301	Del	C	0	12	FALSE	NA
dolmen	0.07518929954846854	Pl.Poss.3Sg	C	0	12	FALSE	NA
fater	1.2643232470451446	Ine	C	12	9	TRUE	0.28768207245178085
flóbert	-0.17940182556505124	Acc	V	4	12	TRUE	-1.0986122886681098
gólem	0.9666714958476778	Poss.1Pl	V	0	12	FALSE	NA
haver	2.2866022611361054	Pl.Poss.3Sg	V	2	12	TRUE	-1.791759469228055
hotel	2.9641042281879626	Acc	V	0	12	FALSE	NA
kadet	1.0549493807742008	Transl	C	4	12	TRUE	-1.0986122886681098
krapek	0.2858131136537797	Subl	C	12	2	TRUE	1.791759469228055
krokett	0.5548602356534778	Ine	C	12	9	TRUE	0.28768207245178085
káder	1.0191292004490349	Abl	C	2	12	TRUE	-1.791759469228055
latens	0.4907523655243713	Pl	V	0	12	FALSE	NA
maszek	1.0569096792608152	Subl	C	12	2	TRUE	1.791759469228055
matek	1.7446768078145567	Pl	V	12	0	FALSE	NA
muter	0.5004649093036383	Subl	C	12	2	TRUE	1.791759469228055
mágnes	1.8441518280462148	Pl.Poss.3Pl	V	0	12	FALSE	NA
parkett	1.1773690982060443	Transl	C	12	1	TRUE	2.4849066497880004
pasztell	1.4163120740957438	Ela	C	0	12	FALSE	NA
póker	1.4147938326074063	Poss.1Pl	V	0	12	FALSE	NA
púder	1.360068138969874	Pl.Poss.1Sg	V	0	12	FALSE	NA
stukker	0.4972514689535526	Supe	V	0	12	FALSE	NA
stukker	0.4972514689535526	Del	C	0	12	FALSE	NA
sumer	1.0545026216751352	Subl	C	12	9	TRUE	0.28768207245178085
sólet	0.5795661084462529	Pl	V	0	12	FALSE	NA
sólet	0.5795661084462529	Abl	C	1	12	TRUE	-2.4849066497880004
totem	0.8624780099324221	Ill	C	0	12	FALSE	NA
totem	0.8624780099324221	Ine	C	0	12	FALSE	NA
valcer	0.3548168454722682	Abl	C	0	12	FALSE	NA
zsorzsett	-0.4796665444109201	Pl	V	0	12	FALSE	NA
zsorzsett	-0.4796665444109201	Acc	V	1	12	TRUE	-2.4849066497880004
ágens	1.3130456667326265	Acc	V	0	12	FALSE	NA
ájer	-0.2655319315680039	Ine	C	5	12	TRUE	-0.8754687373538999
ájer	-0.2655319315680039	Poss.3Sg	V	0	12	FALSE	NA
balek	1.18302479496678	All	C	11	4	TRUE	1.0116009116784799
balett	2.009241501756081	Pl.Poss.1Sg	C	0	11	FALSE	NA
barrel	0.28764613499013436	Ins	C	0	11	FALSE	NA
docens	2.334254917204184	Pl.Poss.1Pl	V	0	11	FALSE	NA
farmer	1.984242209298364	Poss.3Pl	V	0	11	FALSE	NA
flaszter	0.45065098390392183	Pl	V	0	11	FALSE	NA
flóbert	-0.17940182556505124	Pl	V	0	11	FALSE	NA
fráter	1.1826921806578794	Poss.3Sg	V	0	11	FALSE	NA
gukker	-0.35205990878233856	Supe	V	0	11	FALSE	NA
klozet	0.06396436403742334	Del	C	11	9	TRUE	0.20067069546215124
koffer	0.9596105383709403	Pl.Poss.1Pl	V	0	11	FALSE	NA
koncert	3.0752510936798796	Pl.Poss.3Sg	V	0	11	FALSE	NA
konzerv	1.762724386751122	Pl.Poss.1Pl	C	0	11	FALSE	NA
kukker	0.09923081884002372	Poss.3Sg	V	0	11	FALSE	NA
káder	1.0191292004490349	Ade	C	9	11	TRUE	-0.2006706954621511
kóter	-0.0567670438663156	Pl	V	0	11	FALSE	NA
lornyett	-1.2427888044294442	Acc	V	0	11	FALSE	NA
lóden	-0.5619170221862215	Ine	C	5	11	TRUE	-0.7884573603642702
macher	0.2485728894048285	Dat	C	0	11	FALSE	NA
malter	0.6100893505755742	Poss.3Sg	C	11	0	FALSE	NA
mater	1.2873847479934366	Poss.3Sg	C	11	2	TRUE	1.7047480922384253
moped	0.9109327535484344	Poss.1Pl	V	0	11	FALSE	NA
mutter	0.41434513085899255	Ine	C	2	11	TRUE	-1.7047480922384253
mutter	0.41434513085899255	Poss.2Sg	V	11	0	FALSE	NA
ofszet	0.7618834435244982	Subl	C	0	11	FALSE	NA
pakett	0.4472263572536482	Poss.3Pl	C	1	11	TRUE	-2.3978952727983707
pasztell	1.4163120740957438	All	C	1	11	TRUE	-2.3978952727983707
raszter	0.7107638010015679	Ade	C	0	11	FALSE	NA
raszter	0.7107638010015679	Transl	C	0	11	FALSE	NA
roller	1.4284785179087636	Poss.1Sg	V	11	1	TRUE	2.3978952727983707
sparherd	-0.27211940645408866	Poss.3Sg	C	0	11	FALSE	NA
szlogen	1.9318761017045023	Poss.3Pl	V	0	11	FALSE	NA
szonett	1.1139782696654663	Pl.Poss.1Sg	C	0	11	FALSE	NA
szubrett	0.34370664438708193	Abl	C	0	11	FALSE	NA
totem	0.8624780099324221	Ela	C	0	11	FALSE	NA
vátesz	0.4020716349811336	Pl.Poss.1Pl	V	0	11	FALSE	NA
ájer	-0.2655319315680039	Ill	C	5	11	TRUE	-0.7884573603642702
bakter	0.716349974254184	Subl	C	9	10	TRUE	-0.10536051565782628
bankett	1.09656121596579	Ela	C	0	10	FALSE	NA
barrel	0.28764613499013436	Subl	C	2	10	TRUE	-1.6094379124341003
bovden	0.3614813417036351	Poss.1Sg	V	0	10	FALSE	NA
bovden	0.3614813417036351	All	C	0	10	FALSE	NA
codec	0.7403125553016779	Dat	C	0	10	FALSE	NA
dolmen	0.07518929954846854	Poss.3Sg	C	0	10	FALSE	NA
drukker	1.599349006057054	Pl.Poss.1Sg	V	0	10	FALSE	NA
dzsungel	1.8138983008598983	Poss.2Sg	V	0	10	FALSE	NA
flóbert	-0.17940182556505124	Ins	C	1	10	TRUE	-2.3025850929940455
fráter	1.1826921806578794	Transl	C	0	10	FALSE	NA
gólem	0.9666714958476778	Pl.Poss.3Sg	V	0	10	FALSE	NA
gólem	0.9666714958476778	Ade	C	0	10	FALSE	NA
jampec	0.15123380228128092	Ins	C	1	10	TRUE	-2.3025850929940455
junker	0.15585967826904645	All	C	0	10	FALSE	NA
karter	0.13926501315555695	Dat	C	0	10	FALSE	NA
klapec	-0.937349689860408	Pl	V	10	0	FALSE	NA
klozet	0.06396436403742334	Ela	C	10	7	TRUE	0.3566749439387324
klozet	0.06396436403742334	Dat	C	6	10	TRUE	-0.5108256237659907
kolesz	0.7726222789466473	Ade	C	10	1	TRUE	2.302585092994046
kolesz	0.7726222789466473	Poss.1Sg	V	10	0	FALSE	NA
kopek	0.13371366596503742	Del	C	1	10	TRUE	-2.3025850929940455
krapek	0.2858131136537797	All	C	10	0	FALSE	NA
krapek	0.2858131136537797	Abl	C	10	1	TRUE	2.302585092994046
krokett	0.5548602356534778	Subl	C	3	10	TRUE	-1.2039728043259361
kupec	0.4459578141554795	Ade	C	4	10	TRUE	-0.916290731874155
káder	1.0191292004490349	Poss.1Pl	V	0	10	FALSE	NA
kókler	0.9301594617947097	Ade	C	0	10	FALSE	NA
kókler	0.9301594617947097	Transl	C	1	10	TRUE	-2.3025850929940455
lumpen	0.38214543272564394	Ins	C	0	10	FALSE	NA
macesz	0.375579529103281	All	C	7	10	TRUE	-0.35667494393873245
malter	0.6100893505755742	Abl	C	10	10	TRUE	0
maszek	1.0569096792608152	Transl	C	10	1	TRUE	2.302585092994046
matek	1.7446768078145567	Poss.3Pl	C	10	2	TRUE	1.6094379124341003
moped	0.9109327535484344	Ill	C	0	10	FALSE	NA
muter	0.5004649093036383	Del	C	5	10	TRUE	-0.6931471805599453
mágnes	1.8441518280462148	Pl.Poss.1Pl	V	0	10	FALSE	NA
okker	0.6295458844043035	Poss.3Sg	V	0	10	FALSE	NA
okker	0.6295458844043035	Dat	C	0	10	FALSE	NA
pajesz	0.19606017543000023	Ade	C	10	1	TRUE	2.302585092994046
pamflet	0.7429766651842116	Ade	C	0	10	FALSE	NA
plakett	1.2063588716944174	Poss.1Sg	V	0	10	FALSE	NA
projekt	3.416526341311925	Pl.Poss.1Sg	V	0	10	FALSE	NA
pátens	0.4900970738392732	Supe	V	0	10	FALSE	NA
pátens	0.4900970738392732	Subl	C	0	10	FALSE	NA
páter	1.0617720601296703	Ela	C	0	10	FALSE	NA
páter	1.0617720601296703	Poss.1Pl	V	0	10	FALSE	NA
rakett	-1.0817265357388826	Acc	V	2	10	TRUE	-1.6094379124341003
rocker	1.3774960070047173	Poss.1Pl	V	0	10	FALSE	NA
rubel	1.3648850069419438	Poss.2Sg	V	0	10	FALSE	NA
stukker	0.4972514689535526	Ela	C	0	10	FALSE	NA
szlogen	1.9318761017045023	Pl.Poss.3Sg	V	0	10	FALSE	NA
sólet	0.5795661084462529	Ade	C	2	10	TRUE	-1.6094379124341003
tandem	1.0699583224183673	Ela	C	0	10	FALSE	NA
token	1.245905770590949	Abl	C	0	10	FALSE	NA
totem	0.8624780099324221	Ade	C	0	10	FALSE	NA
tróger	0.7114537050098807	Ela	C	0	10	FALSE	NA
zacsek	-0.3396988174375006	Ine	C	10	4	TRUE	0.9162907318741551
zsakett	-0.03701015209889327	Ins	C	7	10	TRUE	-0.35667494393873245
bagett	1.0062847018807737	Poss.3Pl	C	0	9	FALSE	NA
bakter	0.716349974254184	Transl	C	1	9	TRUE	-2.1972245773362196
bankett	1.09656121596579	Abl	C	1	9	TRUE	-2.1972245773362196
barrel	0.28764613499013436	Ade	C	0	9	FALSE	NA
dojen	0.6993711617811154	Transl	C	0	9	FALSE	NA
dublett	-0.5367855373622215	Poss.3Sg	C	0	9	FALSE	NA
dzsungel	1.8138983008598983	Pl.Poss.1Pl	V	0	9	FALSE	NA
dózer	0.4877957350906076	Pl.Poss.3Sg	V	0	9	FALSE	NA
